Date,cape_shiller_pe
1970-01-01 00:00:00.000001885,13.734194093452514
1970-01-01 00:00:00.000001885,13.54854854103006
1970-01-01 00:00:00.000001885,13.71137187256194
1970-01-01 00:00:00.000001885,13.978784368698355
1970-01-01 00:00:00.000001885,14.32665877708933
1970-01-01 00:00:00.000001885,15.130410796707158
1970-01-01 00:00:00.000001885,15.11628502872425
1970-01-01 00:00:00.000001885,15.991023962168986
1970-01-01 00:00:00.000001885,16.824034498619024
1970-01-01 00:00:00.000001885,16.30447595227853
1970-01-01 00:00:00.000001886,16.69231747079766
1970-01-01 00:00:00.000001886,17.006648259461006
1970-01-01 00:00:00.000001886,16.843266101570144
1970-01-01 00:00:00.000001886,16.801716131246312
1970-01-01 00:00:00.000001886,16.86319551509784
1970-01-01 00:00:00.000001886,17.83149405537689
1970-01-01 00:00:00.000001886,17.84584504153222
1970-01-01 00:00:00.000001886,17.72391279961928
1970-01-01 00:00:00.000001886,18.147143925800037
1970-01-01 00:00:00.000001886,18.562381342866576
1970-01-01 00:00:00.000001886,18.968312634942848
1970-01-01 00:00:00.000001886,18.19405755688645
1970-01-01 00:00:00.000001887,17.512222096304964
1970-01-01 00:00:00.000001887,17.125366596972327
1970-01-01 00:00:00.000001887,17.473213711513765
1970-01-01 00:00:00.000001887,17.822983639100723
1970-01-01 00:00:00.000001887,18.075445427458252
1970-01-01 00:00:00.000001887,17.707695663272997
1970-01-01 00:00:00.000001887,17.431460535613088
1970-01-01 00:00:00.000001887,16.73984961482072
1970-01-01 00:00:00.000001887,16.676629667380155
1970-01-01 00:00:00.000001887,15.880666812517322
1970-01-01 00:00:00.000001887,15.950712201066784
1970-01-01 00:00:00.000001887,15.455513454469953
1970-01-01 00:00:00.000001888,15.358662514259917
1970-01-01 00:00:00.000001888,15.418178318820546
1970-01-01 00:00:00.000001888,14.808972366946579
1970-01-01 00:00:00.000001888,15.020108681844473
1970-01-01 00:00:00.000001888,15.38791695722914
1970-01-01 00:00:00.000001888,15.077628818434698
1970-01-01 00:00:00.000001888,15.279642515498182
1970-01-01 00:00:00.000001888,15.602911670088815
1970-01-01 00:00:00.000001888,15.987828821761426
1970-01-01 00:00:00.000001888,15.715941874329712
1970-01-01 00:00:00.000001888,15.22374901694629
1970-01-01 00:00:00.000001888,14.946748301089235
1970-01-01 00:00:00.000001889,15.802286071028167
1970-01-01 00:00:00.000001889,16.192720447849002
1970-01-01 00:00:00.000001889,16.065045360769297
1970-01-01 00:00:00.000001889,16.050104533967488
1970-01-01 00:00:00.000001889,16.915421076068384
1970-01-01 00:00:00.000001889,17.21930294394769
1970-01-01 00:00:00.000001889,16.889214491107516
1970-01-01 00:00:00.000001889,17.131853975345734
1970-01-01 00:00:00.000001889,17.3507880263486
1970-01-01 00:00:00.000001889,17.053214402955494
1970-01-01 00:00:00.000001889,16.90602117024937
1970-01-01 00:00:00.000001889,16.61033807660339
1970-01-01 00:00:00.000001890,17.220071982181903
1970-01-01 00:00:00.000001890,17.02681498267141
1970-01-01 00:00:00.000001890,16.90112228858991
1970-01-01 00:00:00.000001890,17.257854542603198
1970-01-01 00:00:00.000001890,17.786430487858624
1970-01-01 00:00:00.000001890,17.684360844450165
1970-01-01 00:00:00.000001890,17.589295440864863
1970-01-01 00:00:00.000001890,16.5967911339791
1970-01-01 00:00:00.000001890,16.16970200061531
1970-01-01 00:00:00.000001890,15.48284916334444
1970-01-01 00:00:00.000001890,14.745043493292805
1970-01-01 00:00:00.000001890,14.442991231338441
1970-01-01 00:00:00.000001891,15.428980086469101
1970-01-01 00:00:00.000001891,15.476522332432543
1970-01-01 00:00:00.000001891,15.051623357657386
1970-01-01 00:00:00.000001891,15.408945125474125
1970-01-01 00:00:00.000001891,15.566495230713256
1970-01-01 00:00:00.000001891,15.658211395638151
1970-01-01 00:00:00.000001891,15.617919238645992
1970-01-01 00:00:00.000001891,16.16399850996304
1970-01-01 00:00:00.000001891,17.71126141325653
1970-01-01 00:00:00.000001891,17.71656858982637
1970-01-01 00:00:00.000001891,17.671739174764006
1970-01-01 00:00:00.000001891,18.20630300020994
1970-01-01 00:00:00.000001892,19.016388404225278
1970-01-01 00:00:00.000001892,19.03642504097844
1970-01-01 00:00:00.000001892,19.738054849323017
1970-01-01 00:00:00.000001892,19.943265241638652
1970-01-01 00:00:00.000001892,19.911465213489812
1970-01-01 00:00:00.000001892,19.769284397136747
1970-01-01 00:00:00.000001892,19.21188643450556
1970-01-01 00:00:00.000001892,19.204303803173826
1970-01-01 00:00:00.000001892,18.6942718095882
1970-01-01 00:00:00.000001892,19.04021491532471
1970-01-01 00:00:00.000001892,18.463312690800002
1970-01-01 00:00:00.000001892,18.01300925127574
1970-01-01 00:00:00.000001893,17.65664370809878
1970-01-01 00:00:00.000001893,17.125193854872453
1970-01-01 00:00:00.000001893,16.899589031582327
1970-01-01 00:00:00.000001893,17.102541578254918
1970-01-01 00:00:00.000001893,15.78098731077625
1970-01-01 00:00:00.000001893,15.41650386359769
1970-01-01 00:00:00.000001893,14.349854182760948
1970-01-01 00:00:00.000001893,14.58805653580781
1970-01-01 00:00:00.000001893,15.012069079138762
1970-01-01 00:00:00.000001893,15.271794153520183
1970-01-01 00:00:00.000001893,15.942411400571672
1970-01-01 00:00:00.000001893,15.612694335464933
1970-01-01 00:00:00.000001894,15.739869351948219
1970-01-01 00:00:00.000001894,16.20273659644992
1970-01-01 00:00:00.000001894,17.187622088121927
1970-01-01 00:00:00.000001894,17.434849078052448
1970-01-01 00:00:00.000001894,16.808751920918002
1970-01-01 00:00:00.000001894,16.60631969529252
1970-01-01 00:00:00.000001894,16.289679714916947
1970-01-01 00:00:00.000001894,16.45777707299836
1970-01-01 00:00:00.000001894,16.522315444877208
1970-01-01 00:00:00.000001894,16.50290420570842
1970-01-01 00:00:00.000001894,16.542784447444543
1970-01-01 00:00:00.000001894,16.67246633376772
1970-01-01 00:00:00.000001895,16.524443935162704
1970-01-01 00:00:00.000001895,16.3312376932114
1970-01-01 00:00:00.000001895,16.36462542717479
1970-01-01 00:00:00.000001895,16.387543823686293
1970-01-01 00:00:00.000001895,17.080369553382383
1970-01-01 00:00:00.000001895,17.20741353978338
1970-01-01 00:00:00.000001895,17.54601464874055
1970-01-01 00:00:00.000001895,18.074072547241787
1970-01-01 00:00:00.000001895,18.200335946605456
1970-01-01 00:00:00.000001895,17.944706622466466
1970-01-01 00:00:00.000001895,17.342998991921686
1970-01-01 00:00:00.000001895,16.54841515666795
1970-01-01 00:00:00.000001896,16.576224828568176
1970-01-01 00:00:00.000001896,17.515403352637264
1970-01-01 00:00:00.000001896,17.232362712298603
1970-01-01 00:00:00.000001896,17.643699378129995
1970-01-01 00:00:00.000001896,17.82826689423282
1970-01-01 00:00:00.000001896,17.777578616430457
1970-01-01 00:00:00.000001896,16.637100103394577
1970-01-01 00:00:00.000001896,15.70337054622687
1970-01-01 00:00:00.000001896,16.544339943032014
1970-01-01 00:00:00.000001896,16.43886680472588
1970-01-01 00:00:00.000001896,17.089425242371114
1970-01-01 00:00:00.000001896,16.501404180590086
1970-01-01 00:00:00.000001897,17.026521282380553
1970-01-01 00:00:00.000001897,16.89402588325409
1970-01-01 00:00:00.000001897,16.95803071672104
1970-01-01 00:00:00.000001897,16.69685743473466
1970-01-01 00:00:00.000001897,17.047755129229383
1970-01-01 00:00:00.000001897,17.85049728069061
1970-01-01 00:00:00.000001897,18.651975755820285
1970-01-01 00:00:00.000001897,19.006396010519442
1970-01-01 00:00:00.000001897,19.372370293397793
1970-01-01 00:00:00.000001897,19.02803122390242
1970-01-01 00:00:00.000001897,18.358448098050218
1970-01-01 00:00:00.000001897,18.748757662525502
1970-01-01 00:00:00.000001898,19.249000021813753
1970-01-01 00:00:00.000001898,18.91813188800214
1970-01-01 00:00:00.000001898,18.04217492346868
1970-01-01 00:00:00.000001898,17.705089426411774
1970-01-01 00:00:00.000001898,17.595635274512816
1970-01-01 00:00:00.000001898,19.544817480547998
1970-01-01 00:00:00.000001898,19.858943014167306
1970-01-01 00:00:00.000001898,20.544915179153282
1970-01-01 00:00:00.000001898,20.4427328626913
1970-01-01 00:00:00.000001898,19.94719982577366
1970-01-01 00:00:00.000001898,20.5274163248113
1970-01-01 00:00:00.000001898,21.403631985448186
1970-01-01 00:00:00.000001899,22.932807416487183
1970-01-01 00:00:00.000001899,23.048117549980198
1970-01-01 00:00:00.000001899,23.279682245508727
1970-01-01 00:00:00.000001899,23.152421525686492
1970-01-01 00:00:00.000001899,22.091269360834193
1970-01-01 00:00:00.000001899,21.21209192504684
1970-01-01 00:00:00.000001899,21.561425634523125
1970-01-01 00:00:00.000001899,21.72623737305546
1970-01-01 00:00:00.000001899,20.59114051411378
1970-01-01 00:00:00.000001899,20.153713460686614
1970-01-01 00:00:00.000001899,20.1964575208023
1970-01-01 00:00:00.000001899,18.512649643600202
1970-01-01 00:00:00.000001900,18.674275362444785
1970-01-01 00:00:00.000001900,18.70379741725144
1970-01-01 00:00:00.000001900,18.775793421238376
1970-01-01 00:00:00.000001900,18.93640203332273
1970-01-01 00:00:00.000001900,18.403197016950415
1970-01-01 00:00:00.000001900,17.99271158430398
1970-01-01 00:00:00.000001900,17.689545468952804
1970-01-01 00:00:00.000001900,18.069614666784194
1970-01-01 00:00:00.000001900,17.34187415122471
1970-01-01 00:00:00.000001900,18.102398784556055
1970-01-01 00:00:00.000001900,19.419584603760757
1970-01-01 00:00:00.000001900,20.74405116087085
1970-01-01 00:00:00.000001901,20.978581834536193
1970-01-01 00:00:00.000001901,21.679149848206194
1970-01-01 00:00:00.000001901,22.34758395068385
1970-01-01 00:00:00.000001901,24.409716994827217
1970-01-01 00:00:00.000001901,23.064012684863563
1970-01-01 00:00:00.000001901,25.238466205960346
1970-01-01 00:00:00.000001901,23.144848553708112
1970-01-01 00:00:00.000001901,23.07717771384438
1970-01-01 00:00:00.000001901,22.590468316860246
1970-01-01 00:00:00.000001901,22.252901618408934
1970-01-01 00:00:00.000001901,22.375074777652806
1970-01-01 00:00:00.000001901,21.68021514102968
1970-01-01 00:00:00.000001902,22.34029079603357
1970-01-01 00:00:00.000001902,22.459957452460408
1970-01-01 00:00:00.000001902,22.410652288217346
1970-01-01 00:00:00.000001902,22.823108698497855
1970-01-01 00:00:00.000001902,22.427954493329803
1970-01-01 00:00:00.000001902,21.963742295514628
1970-01-01 00:00:00.000001902,22.385686589401377
1970-01-01 00:00:00.000001902,23.168671834092873
1970-01-01 00:00:00.000001902,22.85656638195451
1970-01-01 00:00:00.000001902,20.604425401859817
1970-01-01 00:00:00.000001902,20.408541255072187
1970-01-01 00:00:00.000001902,19.63323212682385
1970-01-01 00:00:00.000001903,20.3181320538285
1970-01-01 00:00:00.000001903,20.107051517552808
1970-01-01 00:00:00.000001903,19.88456038487284
1970-01-01 00:00:00.000001903,18.980022601826267
1970-01-01 00:00:00.000001903,18.95485872303988
1970-01-01 00:00:00.000001903,17.81855172296852
1970-01-01 00:00:00.000001903,16.91817841476666
1970-01-01 00:00:00.000001903,16.2991187909035
1970-01-01 00:00:00.000001903,15.65435911519692
1970-01-01 00:00:00.000001903,15.252943825778841
1970-01-01 00:00:00.000001903,15.407877534297898
1970-01-01 00:00:00.000001903,16.042894140050144
1970-01-01 00:00:00.000001904,15.861833914033642
1970-01-01 00:00:00.000001904,15.02149838033144
1970-01-01 00:00:00.000001904,15.081930176258867
1970-01-01 00:00:00.000001904,15.565490611691484
1970-01-01 00:00:00.000001904,15.52582089625464
1970-01-01 00:00:00.000001904,15.474433638652657
1970-01-01 00:00:00.000001904,16.036401629624113
1970-01-01 00:00:00.000001904,16.304651978851034
1970-01-01 00:00:00.000001904,16.74260004916369
1970-01-01 00:00:00.000001904,17.633197370821403
1970-01-01 00:00:00.000001904,18.07620022377007
1970-01-01 00:00:00.000001904,18.159679118703203
1970-01-01 00:00:00.000001905,18.459852032455853
1970-01-01 00:00:00.000001905,19.168996375829835
1970-01-01 00:00:00.000001905,19.831506074218424
1970-01-01 00:00:00.000001905,19.48292752471129
1970-01-01 00:00:00.000001905,18.62948750984513
1970-01-01 00:00:00.000001905,18.735862386183538
1970-01-01 00:00:00.000001905,19.205883309548053
1970-01-01 00:00:00.000001905,19.573308430803724
1970-01-01 00:00:00.000001905,19.74349241969778
1970-01-01 00:00:00.000001905,19.897394814329534
1970-01-01 00:00:00.000001905,19.443525693264984
1970-01-01 00:00:00.000001905,19.577960809096112
1970-01-01 00:00:00.000001906,20.132402260807893
1970-01-01 00:00:00.000001906,19.866752563675888
1970-01-01 00:00:00.000001906,19.25945302085411
1970-01-01 00:00:00.000001906,18.87620499611588
1970-01-01 00:00:00.000001906,18.054044460926395
1970-01-01 00:00:00.000001906,18.172666376497496
1970-01-01 00:00:00.000001906,18.19520014351375
1970-01-01 00:00:00.000001906,18.967251477549294
1970-01-01 00:00:00.000001906,19.20099368200136
1970-01-01 00:00:00.000001906,18.095380908869096
1970-01-01 00:00:00.000001906,18.141851654007958
1970-01-01 00:00:00.000001906,17.660003667768652
1970-01-01 00:00:00.000001907,17.218913853705978
1970-01-01 00:00:00.000001907,16.217071288766146
1970-01-01 00:00:00.000001907,14.687545255978645
1970-01-01 00:00:00.000001907,14.66970990560273
1970-01-01 00:00:00.000001907,13.79010715342424
1970-01-01 00:00:00.000001907,13.144269952673199
1970-01-01 00:00:00.000001907,13.585007357961837
1970-01-01 00:00:00.000001907,12.513471604446607
1970-01-01 00:00:00.000001907,12.328569657736622
1970-01-01 00:00:00.000001907,10.831840153050601
1970-01-01 00:00:00.000001907,10.59117755918978
1970-01-01 00:00:00.000001907,11.333306235811166
1970-01-01 00:00:00.000001908,11.902968628266972
1970-01-01 00:00:00.000001908,11.55484629514479
1970-01-01 00:00:00.000001908,11.984662664464292
1970-01-01 00:00:00.000001908,12.448889158370363
1970-01-01 00:00:00.000001908,13.078451355438341
1970-01-01 00:00:00.000001908,13.051684129229988
1970-01-01 00:00:00.000001908,13.3454871048344
1970-01-01 00:00:00.000001908,13.88423289520861
1970-01-01 00:00:00.000001908,13.701442268825113
1970-01-01 00:00:00.000001908,13.690810359178709
1970-01-01 00:00:00.000001908,14.435014091256262
1970-01-01 00:00:00.000001908,14.582482908962438
1970-01-01 00:00:00.000001909,14.76441845644136
1970-01-01 00:00:00.000001909,14.167157516701366
1970-01-01 00:00:00.000001909,14.33605838058622
1970-01-01 00:00:00.000001909,14.645198603086122
1970-01-01 00:00:00.000001909,14.953509786582782
1970-01-01 00:00:00.000001909,15.040444676080996
1970-01-01 00:00:00.000001909,15.231503240497684
1970-01-01 00:00:00.000001909,15.417580706254759
1970-01-01 00:00:00.000001909,15.25444643682118
1970-01-01 00:00:00.000001909,14.988845296121768
1970-01-01 00:00:00.000001909,14.74563117682459
1970-01-01 00:00:00.000001909,14.750638489265036
1970-01-01 00:00:00.000001910,14.547885040564148
1970-01-01 00:00:00.000001910,14.002037903032702
1970-01-01 00:00:00.000001910,14.050006965077824
1970-01-01 00:00:00.000001910,13.559883620820079
1970-01-01 00:00:00.000001910,13.568792287251453
1970-01-01 00:00:00.000001910,13.019657302315943
1970-01-01 00:00:00.000001910,12.34258125998522
1970-01-01 00:00:00.000001910,12.745055150886254
1970-01-01 00:00:00.000001910,12.937161101070847
1970-01-01 00:00:00.000001910,13.918866656445815
1970-01-01 00:00:00.000001910,14.164523175780351
1970-01-01 00:00:00.000001910,13.74147841778155
1970-01-01 00:00:00.000001911,14.049215181401202
1970-01-01 00:00:00.000001911,14.721488469928302
1970-01-01 00:00:00.000001911,14.370623221979534
1970-01-01 00:00:00.000001911,14.752935420329353
1970-01-01 00:00:00.000001911,15.047660591685043
1970-01-01 00:00:00.000001911,15.328355684719284
1970-01-01 00:00:00.000001911,15.08311057870027
1970-01-01 00:00:00.000001911,13.899790665654447
1970-01-01 00:00:00.000001911,12.997953983252437
1970-01-01 00:00:00.000001911,13.066472850619194
1970-01-01 00:00:00.000001911,13.727997586413094
1970-01-01 00:00:00.000001911,13.929258419578236
1970-01-01 00:00:00.000001912,13.794952631845822
1970-01-01 00:00:00.000001912,13.531634369686595
1970-01-01 00:00:00.000001912,13.639769173944167
1970-01-01 00:00:00.000001912,13.654392690553232
1970-01-01 00:00:00.000001912,13.645500685612367
1970-01-01 00:00:00.000001912,13.785417404502525
1970-01-01 00:00:00.000001912,13.802876645015786
1970-01-01 00:00:00.000001912,13.984761763426272
1970-01-01 00:00:00.000001912,13.92628500131587
1970-01-01 00:00:00.000001912,13.905092701178463
1970-01-01 00:00:00.000001912,13.74954101860653
1970-01-01 00:00:00.000001912,13.388999452579629
1970-01-01 00:00:00.000001913,13.148088791761557
1970-01-01 00:00:00.000001913,12.682960516236756
1970-01-01 00:00:00.000001913,12.443453515183657
1970-01-01 00:00:00.000001913,12.433067081795162
1970-01-01 00:00:00.000001913,12.221401061154124
1970-01-01 00:00:00.000001913,11.491962852761224
1970-01-01 00:00:00.000001913,11.534022795459858
1970-01-01 00:00:00.000001913,11.846840543564626
1970-01-01 00:00:00.000001913,11.843316826625973
1970-01-01 00:00:00.000001913,11.471490240312288
1970-01-01 00:00:00.000001913,11.072537845038006
1970-01-01 00:00:00.000001913,11.17404087003679
1970-01-01 00:00:00.000001914,11.636092105046133
1970-01-01 00:00:00.000001914,11.910233879798238
1970-01-01 00:00:00.000001914,11.685526018836827
1970-01-01 00:00:00.000001914,11.522662536200235
1970-01-01 00:00:00.000001914,11.47900869416448
1970-01-01 00:00:00.000001914,11.428715168831886
1970-01-01 00:00:00.000001914,10.694345183040136
1970-01-01 00:00:00.000001914,10.492046265076436
1970-01-01 00:00:00.000001914,10.500497301802131
1970-01-01 00:00:00.000001914,10.61275946612622
1970-01-01 00:00:00.000001914,10.51691764299212
1970-01-01 00:00:00.000001914,10.172217991997861
1970-01-01 00:00:00.000001915,10.359834197757266
1970-01-01 00:00:00.000001915,10.32978620966069
1970-01-01 00:00:00.000001915,10.70701318868281
1970-01-01 00:00:00.000001915,11.401123789000183
1970-01-01 00:00:00.000001915,11.02692987647131
1970-01-01 00:00:00.000001915,11.154262189096338
1970-01-01 00:00:00.000001915,11.1136293939496
1970-01-01 00:00:00.000001915,11.584831641604596
1970-01-01 00:00:00.000001915,12.011570757825888
1970-01-01 00:00:00.000001915,12.549076133220147
1970-01-01 00:00:00.000001915,12.857714453559307
1970-01-01 00:00:00.000001915,12.878444602185981
1970-01-01 00:00:00.000001916,12.543563692516168
1970-01-01 00:00:00.000001916,12.354652326458789
1970-01-01 00:00:00.000001916,12.177052795748478
1970-01-01 00:00:00.000001916,11.906481776593179
1970-01-01 00:00:00.000001916,12.026256671905157
1970-01-01 00:00:00.000001916,11.995961222946578
1970-01-01 00:00:00.000001916,11.791165275254547
1970-01-01 00:00:00.000001916,11.73208263887416
1970-01-01 00:00:00.000001916,11.94455241750447
1970-01-01 00:00:00.000001916,12.045741763370797
1970-01-01 00:00:00.000001916,12.053230403230497
1970-01-01 00:00:00.000001916,11.41355918884949
1970-01-01 00:00:00.000001917,10.992361427383424
1970-01-01 00:00:00.000001917,10.063187738735728
1970-01-01 00:00:00.000001917,10.327157080107876
1970-01-01 00:00:00.000001917,9.644531197281234
1970-01-01 00:00:00.000001917,9.138988813373578
1970-01-01 00:00:00.000001917,9.148220259539583
1970-01-01 00:00:00.000001917,9.003472377228805
1970-01-01 00:00:00.000001917,8.57268046675378
1970-01-01 00:00:00.000001917,7.950823264217066
1970-01-01 00:00:00.000001917,7.387133711108147
1970-01-01 00:00:00.000001917,6.753013604774308
1970-01-01 00:00:00.000001917,6.412593898119818
1970-01-01 00:00:00.000001918,6.640646028655352
1970-01-01 00:00:00.000001918,6.784343551630282
1970-01-01 00:00:00.000001918,6.686355760455894
1970-01-01 00:00:00.000001918,6.520727730547159
1970-01-01 00:00:00.000001918,6.5823632316210805
1970-01-01 00:00:00.000001918,6.496291318641057
1970-01-01 00:00:00.000001918,6.371324093848989
1970-01-01 00:00:00.000001918,6.303073760914594
1970-01-01 00:00:00.000001918,6.149170562431681
1970-01-01 00:00:00.000001918,6.290515321191322
1970-01-01 00:00:00.000001918,6.3333274953541565
1970-01-01 00:00:00.000001918,6.134580411283435
1970-01-01 00:00:00.000001919,6.098467639950106
1970-01-01 00:00:00.000001919,6.2396927713649815
1970-01-01 00:00:00.000001919,6.3560740048691455
1970-01-01 00:00:00.000001919,6.456139555819275
1970-01-01 00:00:00.000001919,6.829002261482033
1970-01-01 00:00:00.000001919,7.021615214784134
1970-01-01 00:00:00.000001919,7.052837165446312
1970-01-01 00:00:00.000001919,6.4791311017052795
1970-01-01 00:00:00.000001919,6.558481672061264
1970-01-01 00:00:00.000001919,6.794704199949302
1970-01-01 00:00:00.000001919,6.467022574133132
1970-01-01 00:00:00.000001919,6.160717033799176
1970-01-01 00:00:00.000001920,5.9896677711394375
1970-01-01 00:00:00.000001920,5.455347649907771
1970-01-01 00:00:00.000001920,5.798822727557157
1970-01-01 00:00:00.000001920,5.599858725506185
1970-01-01 00:00:00.000001920,5.188950462047495
1970-01-01 00:00:00.000001920,5.043639680451618
1970-01-01 00:00:00.000001920,5.080592919540795
1970-01-01 00:00:00.000001920,5.0207010779228565
1970-01-01 00:00:00.000001920,5.297162770108058
1970-01-01 00:00:00.000001920,5.351177393424155
1970-01-01 00:00:00.000001920,5.126407930947925
1970-01-01 00:00:00.000001920,4.784241045083248
1970-01-01 00:00:00.000001921,5.122184146887374
1970-01-01 00:00:00.000001921,5.274857191205047
1970-01-01 00:00:00.000001921,5.192348158684177
1970-01-01 00:00:00.000001921,5.297085922739674
1970-01-01 00:00:00.000001921,5.609469225330775
1970-01-01 00:00:00.000001921,5.21611096098932
1970-01-01 00:00:00.000001921,5.197779361905469
1970-01-01 00:00:00.000001921,5.16129482321573
1970-01-01 00:00:00.000001921,5.3775244254582555
1970-01-01 00:00:00.000001921,5.4792576780533455
1970-01-01 00:00:00.000001921,5.83819699320089
1970-01-01 00:00:00.000001921,6.11415884941727
1970-01-01 00:00:00.000001922,6.287087290347128
1970-01-01 00:00:00.000001922,6.4613058726969825
1970-01-01 00:00:00.000001922,6.82138724903604
1970-01-01 00:00:00.000001922,7.273253390209859
1970-01-01 00:00:00.000001922,7.593467258919378
1970-01-01 00:00:00.000001922,7.557987351755127
1970-01-01 00:00:00.000001922,7.602095045774032
1970-01-01 00:00:00.000001922,8.020030689895775
1970-01-01 00:00:00.000001922,8.265083002284303
1970-01-01 00:00:00.000001922,8.432151998761896
1970-01-01 00:00:00.000001922,7.998253772269837
1970-01-01 00:00:00.000001922,7.964679864939999
1970-01-01 00:00:00.000001923,8.154200483069156
1970-01-01 00:00:00.000001923,8.533360579065967
1970-01-01 00:00:00.000001923,8.700737500978533
1970-01-01 00:00:00.000001923,8.372809668463814
1970-01-01 00:00:00.000001923,8.00049786759821
1970-01-01 00:00:00.000001923,7.671825282673079
1970-01-01 00:00:00.000001923,7.34598511949065
1970-01-01 00:00:00.000001923,7.44178317421737
1970-01-01 00:00:00.000001923,7.458183867189794
1970-01-01 00:00:00.000001923,7.317400395621481
1970-01-01 00:00:00.000001923,7.546327911916236
1970-01-01 00:00:00.000001923,7.809739144938745
1970-01-01 00:00:00.000001924,8.07224944603738
1970-01-01 00:00:00.000001924,8.16206622085036
1970-01-01 00:00:00.000001924,8.058077044116095
1970-01-01 00:00:00.000001924,7.923620348327982
1970-01-01 00:00:00.000001924,7.899698330665295
1970-01-01 00:00:00.000001924,8.051676946396649
1970-01-01 00:00:00.000001924,8.377712139971836
1970-01-01 00:00:00.000001924,8.717418308548332
1970-01-01 00:00:00.000001924,8.581670375209054
1970-01-01 00:00:00.000001924,8.419491035872428
1970-01-01 00:00:00.000001924,8.888327361250973
1970-01-01 00:00:00.000001924,9.310639680416376
1970-01-01 00:00:00.000001925,9.692618852254997
1970-01-01 00:00:00.000001925,9.830804722819575
1970-01-01 00:00:00.000001925,9.518537538810032
1970-01-01 00:00:00.000001925,9.476566787903069
1970-01-01 00:00:00.000001925,9.72900769402133
1970-01-01 00:00:00.000001925,9.796386180450611
1970-01-01 00:00:00.000001925,9.963993891787798
1970-01-01 00:00:00.000001925,10.11091845848894
1970-01-01 00:00:00.000001925,10.3592476113485
1970-01-01 00:00:00.000001925,10.718495997022927
1970-01-01 00:00:00.000001925,10.88631744030793
1970-01-01 00:00:00.000001925,11.14736523913725
1970-01-01 00:00:00.000001926,11.340966188506233
1970-01-01 00:00:00.000001926,11.389435672748007
1970-01-01 00:00:00.000001926,10.712352062732482
1970-01-01 00:00:00.000001926,10.395587685954728
1970-01-01 00:00:00.000001926,10.575158463806096
1970-01-01 00:00:00.000001926,11.197979740229954
1970-01-01 00:00:00.000001926,11.869694058481278
1970-01-01 00:00:00.000001926,12.488808219521875
1970-01-01 00:00:00.000001926,12.692614823344718
1970-01-01 00:00:00.000001926,12.426517521583348
1970-01-01 00:00:00.000001926,12.615251212344482
1970-01-01 00:00:00.000001926,13.009052728993133
1970-01-01 00:00:00.000001927,13.185930628677792
1970-01-01 00:00:00.000001927,13.633966132216212
1970-01-01 00:00:00.000001927,14.033257507604494
1970-01-01 00:00:00.000001927,14.488222209157056
1970-01-01 00:00:00.000001927,15.002347055737118
1970-01-01 00:00:00.000001927,15.12033348174753
